"","id","puzzle","solution","clues","difficulty","level"
"1343",570633,"..1.9.7..........2.....6.195.....83.8.3.1....6....4......3..6....4..79....8..2.71",4.21593768936179e+80,24,2.4,"Medium"
"1344",2245042,"56.97...1.7.6.2....8...5...........7.9...45..6........2..41..76.......8...3.5.1..",5.62973841471683e+80,24,3,"Medium"
"1345",2495452,"....5....17...8.5...47.6.38.8....2...2.1...795......4......7...3..9...........423",6.38259714179349e+80,24,3.4,"Medium"
"1346",2029156,"...6..3.2.8.5......6..9.5.8...........1..3.2...2.7..151.......665.48.....34......",9.15648372483528e+80,24,2.3,"Medium"
"1347",2586787,"2...4.......6.2.7.....7...9.4..3.1.........6..9....4...7..1......1563...46.8..3.5",2.57948631913653e+80,24,2.6,"Medium"
"1348",2123388,".4.....8....8..1..3....5.2753..1....7..45...18..7..9.........14..7........2.93..8",2.45371689679842e+80,25,2.7,"Medium"
"1349",1756213,"....5.946.......2.6...8....9.3.1.75.4...3.1...6.....3......5.....57..4.337.42..1.",7.18253946594176e+80,27,2,"Medium"
"1350",2476815,"..3....1......87.3...21.....9.....2...7...6...219....47..524...8....74....5.....7",4.53679218162459e+80,24,3.9,"Medium"
"1351",1969666,"86.3.......14.........8.9.2.85.2..6.3.4.9..5..2...4.........74....2.1....3..5....",8.62319574591473e+80,24,2.1,"Medium"
"1352",1455253,".6...1.....27.....3.....4657......9.6....9...43...5......48.17.......8.3....3...4",9.64351782582765e+80,23,2.4,"Medium"
"1353",2343292,"83.7..96..7..2......2...58..9.....3...13....6...9.4..8.4..3.........2.5..234.....",8.34751962675829e+80,25,2.9,"Medium"
"1354",484014,"2.91.....7....3..2.5...4....9.......3...4..7...2.58.....6...3..4....7158.8....7..",2.39186547764594e+80,24,2.6,"Medium"
"1355",583545,".......3..3...86....57.6.42..4..5...2..8.....7...92....13.4...5...6......42..1.9.",1.26459738437219e+80,25,3.1,"Medium"
"1356",1754757,".......4...264.3.99..57..6..7.2..95...1.9.8....3.6............7..5...18.2..1.....",3.68921745752648e+80,25,3.9,"Medium"
"1357",1173783,"...18...3...5.42.8......41.1.92.7...34..1.9....6...7......7.1.9....3..8.6........",5.24189673713564e+80,25,2,"Medium"
"1358",576525,"..6.923........4.....43..9.71...4..5.2......6.....3.....4..8..3..7....2..3.72.5.1",8.46592317391687e+80,25,2,"Medium"
"1359",1812452,".7.6....2..94..3...3..5...454....1..........7..2.4.8..2.49..7..7....5.....8....1.",4.75613982629478e+80,24,3.4,"Medium"
"1360",1641455,".9...163..........5....7.4.3......6.7.42..1.....9.6..49..5.4....1.8..........321.",2.98451637476389e+80,24,2.6,"Medium"
"1361",1641282,".......1.25..6...8.8..5.6....49.31....9.8.43........6.1.257......81....3.....8...",3.46892517251764e+80,25,3.1,"Medium"
"1362",124815,"...1..7.4......3....2....8.8..3..2.....57.....2...4..935...8....7.49...5.49......",9.86135724415827e+80,23,3.7,"Medium"
"1363",2187440,".7..4.95...1.2..4..8....7..4....8.3..1.3....68..96.1....2.19.....82.6...........7",2.73641958591828e+80,26,2.3,"Medium"
"1364",1384991,"..5.....1....213....6.3.......4..8.985...7....4..1.5.....1..2.82.8.961.5.....2.7.",3.25784691789621e+80,27,2.4,"Medium"
"1365",2089438,".1.48...54..3..29.6.8.9......4....5....2.7.......5.8..3.9.6.........1......8....4",9.13482675457316e+80,23,3,"Medium"
"1366",1495558,".9..6.7....5..9...1..5.28......9.13....8....4.17..4..224.....8......7..9......2..",3.92468715785319e+80,24,3.1,"Medium"
"1367",2763810,".8.93..6..4...5...........9.7..2.8....2.........5.4.......62.4..16....3.2..4..19.",1.85937462649215e+80,23,2.8,"Medium"
"1368",944737,".8...5....4...........6.89.9..6.1....65..4.3.3......2..1.2....36..........7...15.",2.89175346746893e+80,22,3.1,"Medium"
"1369",341312,"8......72....1...86..7....3......1.....951.4..5...6.......497..7..6.....1....5.8.",8.19563472537215e+80,23,2,"Medium"
"1370",698979,"..3.....4..94..216...7.2...7..541.....2.......34..8.95..78......8..95.4.....1...2",5.23169784879453e+80,27,2.3,"Medium"
"1371",784326,"...9...1.......276........54.82.......7.6..9..1....458..9.7..3.6.1.8.....2...5...",7.85926314934518e+80,24,3,"Medium"
"1372",798894,"5.196..7..4.7..5......1...47.4.....88..4........35.7..4......31..96.........7....",5.21964873948733e+80,24,2.9,"Medium"
"1373",83060,"..3....6.6.....29..1......42..17..8...6.23.4....8......5..8....9.12....3....4....",4.23719568675438e+80,23,3.4,"Medium"
"1374",647403,"...61...435......2.8...3.9...7......4..7...2..21......71.96.5...3.2..9......7....",2.79618354356498e+80,24,2.3,"Medium"
"1375",809120,"7.1.85.6.......43.....9.........7.54..5.....1..2...9..9.....5..2...6....5....4.76",7.31485269859612e+80,23,3.1,"Medium"
"1376",1255204,".....7.....1.3.9...3.8...6.9...4...6.73....821.........5...2..4..9.5...3.6.18.2..",6.92417358841537e+80,25,3.7,"Medium"
"1377",1052959,".157....64.65.23......3.....2.6..5..5.1..4.3.....8.6....9......6....14.518.......",3.15748926476592e+80,26,2.2,"Medium"
"1378",2751399,"...6......2...9...6....15.44...5.21...7......36...........1..578...9.3....3.4.1.8",1.8462573972544e+80,24,3.3,"Medium"
"1379",789481,"7.1.....2..........5.16.4...637....4.2..8.65.4.8.........64..182.......9.1.27....",7.31495862684327e+80,26,2.2,"Medium"
"1380",2912804,".1.2.743.7..8..6...3.....5.3....1.......9...4..4.8..7.2..93.51..4....3..1.....7..",8.16257439759844e+80,26,2.2,"Medium"
"1381",931217,"6...352.....6.13.......2..49...7...1..........82...6.9.3.4.9.......5..2.2.48.3...",6.48935217729641e+80,25,2,"Medium"
"1382",813935,"1......3.9.67......8...2.......582.6...9..85..7......4..983.6....4...5.....61...7",1.27569438946783e+80,25,2.9,"Medium"
"1383",2500449,"..6....7..1...4..3....29........39..64....7....8.1..6..6..9..1.....764..1.2...3..",4.86531279219785e+80,24,2.3,"Medium"
"1384",2061491,".....4...8.....2....48375.........5.93.........5..97.1...4.....5..9.8.17..71.394.",7.96524183853691e+80,26,3,"Medium"
"1385",2647103,"....3.....1.65.........72452..4.6..9..69..7..9.....5.8..2....7.8..3..4.......8..1",5.29834617714653e+80,25,2.1,"Medium"
"1386",1289439,"2.......8.....13..96.43...7..7...9..6...1..7....2.75...8.....6....5..8...7.....23",2.13795648754861e+80,24,3.1,"Medium"
"1387",970970,"1.7.....6...4......9...84...3...71..5....3.......5.29.....943..3....6.5..7.....61",1.47539826863473e+80,24,2.1,"Medium"
"1388",1033573,".8.7.5.2.752...1..3..........5..........135.9.......84.1.4.8..5..4...6...9.2...3.",1.86745923752389e+80,25,2.1,"Medium"
"1389",203297,"..4...3..7.2653..4.5......2..8.2.7.........53..576.......4.1............91..3.8.6",8.64217395792653e+80,25,2.2,"Medium"
"1390",1152812,"..7.25...1...86...........49.....3....38..4.....6..819.3.....6..1.9.....6.5.7...2",3.97425681124787e+80,24,2.3,"Medium"
"1391",2512703,"..3..2.7.2..57..8.....38...58....2.4.1...5.6.4...2..5...9..7..3.......97.4.1.....",8.93462175264571e+80,26,3.4,"Medium"
"1392",2073591,"4.6.....97....9.....52....1.1..5........9.3....3.7.182.....8.4......593.367......",4.36517829721689e+80,25,2,"Medium"
"1393",1694170,"6........7.35.1.......3...1.5.8...4219...67....7....5.2..61.........9..4....2....",6.12978435743562e+80,23,2,"Medium"
"1394",344719,"....8...3..6439.....72...1..2.86...1.1....5...7....3....1..4..2......1...9.7.8..6",2.49187653156439e+80,25,2.9,"Medium"
"1395",1819650,"..135..46....1.7......4918.8..1..6......2..3.3.2..74....6.....947.........3..2...",7.21358946948217e+80,26,2.8,"Medium"
"1396",487914,"..73......4..6..5...1..5.9....54...9.....76.3...2864..3.....241.85......1..7.....",5.67329184943862e+80,26,2.1,"Medium"
"1397",2466844,"7653..2..2..5..8....9.....713....76.....8.......7...53...46..2..1.............689",7.65318294241598e+80,25,2.8,"Medium"
"1398",2880466,"....5....5.3.......42..3.5.....1.7.8.8...2.1..79.......3...986.....65.2....37....",9.68251473513648e+80,24,3.2,"Medium"
"1399",319543,"..5.87......2......3....6.5.4...98.6....1...35.9.2...7..8...1.........4..5.164...",1.95687234864236e+80,24,2.1,"Medium"
"1400",323893,"..8.3..4.9142.8.3.........92..38...1..9..5........7.........8.336......5.7.4..6..",5.28936147914279e+80,25,2.7,"Medium"
"1401",2864886,"9....3....8.......1...5.9.4..1.4.....9.63....6...792.1......5.345......7..82..4..",9.64123758587964e+80,25,2.8,"Medium"
"1402",2100207,"....6..7.7..9.......6...3..........4.2.49..8.3..8...526.43....9.....2....7.....45",9.32164578715938e+80,23,3,"Medium"
"1403",1310675,".1..4.....23..........37..6..5.7.6....68.2.4..7...1.2.4..7.63........4....71...8.",7.19645238623919e+80,25,2.9,"Medium"
"1404",513666,"..27...3...1.....8..3.5....95.1.42.........7.......4...3.9.....2..3..68.68.4...5.",8.92741536561294e+80,24,3.7,"Medium"
"1405",2510951,".92..4..3...6...1.....5.29..4.1.5..7..7...4..3........5....8.46.3.......4.9.2....",1.92874653853693e+80,24,3.1,"Medium"
"1406",909101,".8......91.3....4.75.........78.12...38.96.7........6....7..31.....45.....62..5..",6.84123759123958e+80,25,3,"Medium"
"1407",1713555,"....8..57....264...5....9.....297....7.....6.1.......82...7...1..8.45.....3....4.",4.32189657897526e+80,23,2,"Medium"
"1408",1733146,"....65..762...3.5..1..9.........92...6....4.1...3...9.1..5......98.147....2......",9.83465127624174e+80,24,2.9,"Medium"
"1409",2158553,".2..53.8.8....2........96..7....5..4...3......624....7.5.....466....71...91...7.3",9.26753481815642e+80,26,2.1,"Medium"
"1410",2649887,"2.8....1.....2..37..48....5......5...9...12...8.5........7..963.7...3...5.......8",2.38675419956125e+80,23,3.1,"Medium"
"1411",2893145,".2.....4.8.....13..3..5.........8...4...758.9...9...5...9...31.7.38.26..2.......7",1.25783946874296e+80,25,3.2,"Medium"
"1412",2144834,"..85.....194.3....6......23.......5.7......98.26....4184..97........3..93..8..6..",2.38576914194239e+80,26,2,"Medium"
"1413",1732512,".81......6....8.7....51......3254...4.........2...6..7...9..73..4......9.9816.4..",9.81672354652439e+80,25,2.8,"Medium"
"1414",1345459,"..........64.9.8.1.9..45....8.5..9......6.7.2...37.6.46.8........3....7.2..7..3..",8.27631495564298e+80,25,2.6,"Medium"
"1415",826366,"..8..2...6.......7.2.349.......813...7..53.........2.6..4....3..37...6.189.......",9.58762143643519e+80,24,3.8,"Medium"
"1416",720184,".2.3....1....8.47..3.....8...9....5..4.8.......7.21..8..5...7.4....52....8..46...",9.28374561156289e+80,24,2.2,"Medium"
"1417",2905264,"25.....7..7...136..6.....24..1...94...92....3.....8...3.......74...8.......5.7...",2.58364179974821e+80,23,3.9,"Medium"
"1418",575905,"4..3......98.1.3.5..5.........6...2.....9...1.4.2.7...38..5..6...6...9..2.....5.8",4.27385196698412e+80,24,2.7,"Medium"
"1419",1696960,"....8..2.2....49...745....1.3..4.87.1..2.8.3..6.3.......587...6.....3.....1...7..",6.53981427218735e+80,26,2,"Medium"
"1420",1912869,"..5.....9....8..63.346...5..6.....7....7.12..5...2.49....1.9...7.6..8..........8.",6.85312749927485e+80,24,2,"Medium"
"1421",1105262,"...4..3...52....7.6..3.7.2.9......84....1......758.....9.....3.7.6...9..8..2....1",1.79428365352961e+80,24,2.5,"Medium"
"1422",161184,"...9..56.....4.....2...37.1..5.9..23..6.82.1....5................97..2..36......4",1.34978562657241e+80,23,2.4,"Medium"
"1423",1299799,".....75.367.......1.2.......283........9...3.....1..484..5.1.8..69..........2...7",9.84167523673853e+80,23,2.2,"Medium"
"1424",2004522,".9....4.....12..575..9........7......1..39.46...8.41...6.2.....8.....5..451....8.",1.96357428384127e+80,25,2.2,"Medium"
"1425",2355486,".29.........57...9.....1....42...1.797.6..2...1..5.......4.7.......3..52..4...9.3",7.29846531461574e+80,24,2.8,"Medium"
"1426",2847917,"1......9..8.......5.9...8.4..6..2........4..9.7..18.6...5.7.4.....46..7.6....3.8.",1.3458629778235e+80,24,2.8,"Medium"
"1427",1920931,"8....15..2......1....7....8.1....9....9....3..24.97......5..1.2.4.3.9..7..7.26...",8.96241573275938e+80,25,3.7,"Medium"
"1428",2883706,"....7.....19.24.3...4..1...8..61.....63...57...7..5..9.....68..........3..81...25",2.86379154519825e+80,25,2,"Medium"
"1429",374034,"7.......4..9..1.7..4.6..5......4...2...8...6.5.......7.689......5...34....1.2....",7.15239684689451e+80,22,3.2,"Medium"
"1430",1034630,".6....8..1...27......8..5...3.7...41.5.64.2..9........3..2..4.7.7..16.....2..3.5.",5.67394812189528e+80,26,2.1,"Medium"
"1431",381937,"...5....3..9.2...5..5...29..82...6....1.7...45..1.4...6..4.5........7.2....3....7",2.18549763369728e+80,24,2,"Medium"
"1432",2562737,"..5.6748.8....9.6.1.7......7...3.24.........83..5.4...6.9.8....5.......7..1...3..",2.9516748384326e+80,25,3.1,"Medium"
"1433",1660231,"...4..1.8....394..9......2..8.21......28.3...4....7..5.4.39.......1...5...9...7..",3.75426198821539e+80,24,2.5,"Medium"
"1434",671850,".4..2.......1....7.1...7.32..97.38....728.....3......5...8....6.654...7.......95.",7.43528169296135e+80,25,2.9,"Medium"
"1435",662868,"7.2......89...2...5..1.........8.2..........1.81.934.695....6.....6..5.3.4....9.8",7.12934865896572e+80,25,3,"Medium"
"1436",690714,"1...685...9.....48.....7......7.....6.2..13.9..7...4..93.2..1...76.5............4",1.43968527795313e+80,24,2.1,"Medium"
"1437",924317,"4817..3..9.......1..2....962.4.3..5..9...7.8....54....35..........4..........36..",4.81796325967326e+80,24,2.4,"Medium"
"1438",1527499,"......4...37......8....9..3.5.48.6.......6.......5...2.13.....7...7..9.6..291.5..",6.95371428437825e+80,23,2.2,"Medium"
"1439",1601842,".....632.3..81....42...9...8...25...2.....1.........7....7...61.4....9...5.3.8...",5.81476329369813e+80,23,2.5,"Medium"
"1440",689563,".76...2...2...4.9....3.2...3....16...594...3..18..9......7.3......81.9.........15",1.76958243823175e+80,25,2.5,"Medium"
"1441",1161945,"5..81......8...9.74....5....7.3...8...5.2....2...4..3.7..6.2.......5.3.1..2.8....",5.67819243128464e+80,24,2.2,"Medium"
"1442",812294,"....6.8..6.71...9....78....9...1......1...53.8....32....6.....82....96.5.......4.",3.54962817687135e+80,23,2.7,"Medium"
"1443",1259764,"2......43.7..........9...1..1..6.3......8.97..9..2..5.4....3..53.7.4...6...87....",2.69718543173255e+80,24,2.6,"Medium"
"1444",2710939,"......2..3......96.261....886.....7......43.....69.5...5.4.3..1..8.........5.7...",9.84736215371258e+80,23,3,"Medium"
"1445",841036,"...13.5.9..3.5..2..519.2.....2..4.7.....1.9.6...3......758..3....9.7....21......7",4.27136589963758e+80,27,3.5,"Medium"
"1446",1453318,".8...9.....3.5......5.7.9.....9...4.6....7..8.78.35...9....2.8..5...4..1......32.",7.86249153293157e+80,24,2.8,"Medium"
"1447",600656,".4..6..9...729...1..67...........4.......78.57.8....3...3..82.9.......5....1.3.6.",2.41865397537295e+80,24,2.1,"Medium"
"1448",921696,"5.9.6..8....5.9.7...1......4....683..3.82......7.9.1..2.3.8.......6....4...1...5.",5.7926148338255e+80,25,2.4,"Medium"
"1449",416081,".5.....2.6..7...1.1.7.6.8....5........68..2..24.....3...9..8..4...34.......2.56..",4.53981726682753e+80,24,3.4,"Medium"
"1450",972858,"....14.2.......3.....8...47.....7.3..16...5...24..6.9.9.25...6...1......8...39...",6.83714925247965e+80,24,3.8,"Medium"
"1451",2518110,".1.43.59.5.3.7...2...6....13.....2...7.19....2......4...8....69.......2....8....4",7.12438596563971e+80,24,2.7,"Medium"
"1452",328882,"...2.....3.5..1.89......7.59..4.35......2...4..79...1..143..8.......9....9.5.6...",6.78295143345761e+80,25,2.8,"Medium"
"1453",2182209,"...7..3..9....84.5..6.9.....47.......8.3..1...3....9..5...1..3..1.9...7.....8..2.",4.58761392971238e+80,23,2.2,"Medium"
"1454",1343602,".614...797...3.8....4......4.51..........5...2...8..4......1..65.6....87.....7..5",8.61452379752937e+80,24,2.9,"Medium"
"1455",1656639,"...2..5..6........248.....9..28.5....5..7.4.3.......1.....1..47.34..6...9....3.5.",1.93264578675189e+80,24,2.5,"Medium"
"1456",1509366,"....6.5.....2.7...2..8.9..4.9...8.3.32.5.......6.....14..3..6.26.5.7...3.......7.",9.83164527164257e+80,25,3.3,"Medium"
"1457",2835630,"..........54.76..3.839........2.5......48.3....8...1.251..9.....9..3...7.....2.6.",2.71853649954177e+80,24,2.1,"Medium"
"1458",1133439,"1......9..8..6...1..9..2.7...2.7...5...15.6....8......3...9.....9.7.523......3...",1.56837492287469e+80,23,3.7,"Medium"
"1459",2307636,"46......7...78.5..7.56.49...59...62.....2.........3.78...84..........1..9.4....5.",4.68539217193783e+80,25,3.4,"Medium"
"1460",1331174,"3.6...2..1....9..69...1.7...4.57...22...4.38...5.....7....3.......9.4.6...8...4..",3.8645729117433e+80,25,2.7,"Medium"
"1461",2021882,"...6.9..468..2......2..43...5.8..1...26...59.9.......6.185.........6.......7....1",1.35679824684326e+80,24,2,"Medium"
"1462",394079,"..3......2..5.1...1..64...5..4...9...8..95..1.1.....3....8.41.2....7..8..9...26..",9.53287416246532e+80,25,2.5,"Medium"
"1463",2490214,"..1.43.......6..4..3..15..664.....8.5.7...4..........79..2...7.......3.....1.85..",2.61943758759862e+80,23,3.7,"Medium"
"1464",1210048,"95........8...35.2....4..8..17.9.6..5..7....1..3..5.7..9...6.....6.3.8..2......4.",9.51287364784614e+80,25,2,"Medium"
"1465",2800033,"...974..5.......47..92....3....58..........1.7.1.32.....58...391.3.4.8..9........",3.18974625562382e+80,25,2.3,"Medium"
"1466",2390753,".8..972..26......7.3.........4.2....7...8..42..3...76....81....1.2...6.5...5..3..",5.81497236269358e+80,25,2,"Medium"
"1467",122212,"7.81.6...6..49.......8.3.6...49.......7...3.....2...59....4...81.6.....5...65..42",7.38126594612496e+80,26,2.9,"Medium"
"1468",524213,"..8.7........2.7.5....154....1.....64.....2.8.7....31....9....37.6.3.....1..5..9.",9.5847362114363e+80,24,2.9,"Medium"
"1469",764667,"....8..2.3.........5.72..982..........46...15..75...6......1.42.72..8..3......7..",7.96483521328159e+80,24,2.6,"Medium"
"1470",2640318,"..9.....5.6...2.3..4..71..97213......9..14........76...56.........1.9......2..48.",2.79483165168953e+80,25,2.6,"Medium"
"1471",2788474,"6.....1.........7...9.734..1...2.....4..65...3...1.7.2..6...9..2...38..6..1...2.4",6.87294153423582e+80,25,2.5,"Medium"
"1472",1829977,"..7....6...5.1.4.8.6.3...2.8...7.6........745...1.4...7.3........2.9.......8.1..3",3.17482569295617e+80,24,2,"Medium"
"1473",2349639,".4..71...8.1...2....384....1...6..4..9..1..726.....9....4..9.3....6.........84.9.",9.46271853871593e+80,25,2.6,"Medium"
"1474",964178,"......8.....4.2.3.7.5.8..9458.6..9...6...9.2..721.....8.3.915...5....2...........",4.36917852198453e+80,26,3.1,"Medium"
"1475",358346,".....5..442...3........1798...8...297.9.......1......53....7....6.......1...3.5.7",9.71685234428794e+80,23,3.1,"Medium"
"1476",2576292,".......81.4....7...832759.....53..4.6.548..1....1............7..56......29....5..",5.67394281942862e+80,25,2.2,"Medium"
"1477",2415390,".4.6..9......5..87.85..3....3...9.7..6.7.1...4.....5....4.....3....9.61...1..879.",1.42687935396254e+80,26,2.5,"Medium"
"1478",2910677,"..6.4.85....358.........2.4...8..5......3...2.547..1.33..9.4...9..5......8..1...7",7.36249851142359e+80,26,2.4,"Medium"
"1479",757774,".8..692.71.......6...85..9.6.1.......2...6........58....37.......7...1.39....8...",3.85169247179244e+80,23,3.1,"Medium"
